Source,Scraped_category,Title,news_raw,Article_Url
SkyNews,Climate,The price of going green? Unions say it's workers' jobs,The price of going green? Unions say it's workers' jobs,https://news.sky.com/video/port-talbot-the-cost-of-going-green-as-net-zero-transition-could-lead-to-thousands-of-job-losses-13140356
SkyNews,Climate,Could 1m homes be powered from space?,Could 1m homes be powered from space?,https://news.sky.com/video/could-1m-homes-be-powered-from-space-13107940
SkyNews,Climate,'Monstifying' water pollution,'Monstifying' water pollution,https://news.sky.com/video/monstifying-water-pollution-a-horror-film-about-sewage-13099863
SkyNews,Climate,The group sabotaging SUV tyres to save the planet,"Podcast
                        


The group sabotaging SUV tyres to save the planet",https://news.sky.comhttps://news.sky.com/story/the-group-sabotaging-suv-tyres-to-save-the-planet-13095395
SkyNews,Climate,'Our actions on SUVs are justified','Our actions on SUVs are justified',https://news.sky.com/video/climate-activist-group-the-tyre-extinguishers-on-targeting-4x4s-13095332
SkyNews,Climate,Why is sewage flooding streets?,Why is sewage flooding streets?,https://news.sky.com/video/why-is-untreated-sewage-flooding-peoples-gardens-and-streets-13094753
SkyNews,Climate,What is coral mass bleaching?,What is coral mass bleaching?,https://news.sky.com/video/coral-what-is-mass-bleaching-in-places-like-the-great-barrier-reef-and-why-should-we-care-13090092
SkyNews,Climate,Lego drive for green bricks is raising costs,Lego drive for green bricks is raising costs,https://news.sky.com/story/lego-drive-for-green-bricks-is-raising-costs-13204812
SkyNews,Climate,Heat warnings issued in nine US states as Midwest sizzles in heatwave,Heat warnings issued in nine US states as Midwest sizzles in heatwave,https://news.sky.com/story/early-dismissal-cold-towels-water-handouts-how-americans-are-coping-in-scorching-heatwave-13204626
SkyNews,Climate,Haptic hoses and hot suits: How VR is helping firefighters prepare for climate change challenges,Haptic hoses and hot suits: How VR is helping firefighters prepare for climate change challenges,https://news.sky.com/story/haptic-hoses-and-hot-suits-how-vr-is-helping-firefighters-prepare-for-climate-change-challenges-13201501
SkyNews,Climate,"New Starbucks CEO to commute 1,000 miles in corporate jet","New Starbucks CEO to commute 1,000 miles in corporate jet",https://news.sky.com/story/new-starbucks-ceo-brian-niccol-to-commute-1-000-miles-in-corporate-jet-13201111
SkyNews,Climate,Peak train fares to return as pilot scheme scrapped over passenger numbers,Peak train fares to return as pilot scheme scrapped over passenger numbers,https://news.sky.com/story/scotrail-peak-fares-to-return-as-pilot-scheme-scrapped-over-passenger-numbers-13200205
SkyNews,Climate,Airport loses bid to overturn Saturday afternoon flights ban,Airport loses bid to overturn Saturday afternoon flights ban,https://news.sky.com/story/london-city-airport-loses-bid-to-overturn-saturday-flight-restrictions-but-passenger-cap-raised-13200042
SkyNews,Climate,"'We will pay you to kill more deer,' Scotland's nature agency tells hunters","'We will pay you to kill more deer,' Scotland's nature agency tells hunters",https://news.sky.com/story/hunters-to-be-paid-to-kill-extra-deer-in-scotland-in-trial-conservation-scheme-13199640
SkyNews,Climate,Parts of Vienna under water after record rainfall - as cars swept through ski resort,Parts of Vienna under water after record rainfall - as cars swept through ski resort,https://news.sky.com/story/austria-parts-of-vienna-under-water-after-record-rainfall-as-cars-swept-through-ski-resort-13199252
SkyNews,Science & Tech,"AI technology 'can detect early signs of over 1,000 diseases'","AI technology 'can detect early signs of over 1,000 diseases'",https://news.sky.com/story/ai-technology-can-detect-early-signs-of-over-1-000-diseases-say-researchers-13212855
SkyNews,Science & Tech,"Tiny knee bone linked to arthritis may have helped humans walk upright, scientists suggest","Tiny knee bone linked to arthritis may have helped humans walk upright, scientists suggest",https://news.sky.com/story/tiny-knee-bone-linked-to-arthritis-may-have-helped-humans-walk-upright-scientists-suggest-13212472
SkyNews,Science & Tech,Scientists name European holiday destinations that have become 'hotbeds' for 'break-bone' virus,Scientists name European holiday destinations that have become 'hotbeds' for 'break-bone' virus,https://news.sky.com/story/dengue-fever-popular-european-holiday-hotspots-at-risk-of-being-hit-by-tropical-disease-warn-uk-scientists-13212298
SkyNews,Science & Tech,Australia to place age limit on social media use for children,Australia to place age limit on social media use for children,https://news.sky.com/story/australia-to-place-age-limit-on-social-media-use-for-children-13212304
SkyNews,Science & Tech,SpaceX blasts off billionaire and three other private astronauts for 'risky' first-ever spacewalk,SpaceX blasts off billionaire and three other private astronauts for 'risky' first-ever spacewalk,https://news.sky.com/story/spacex-blasts-off-billionaire-and-three-other-private-astronauts-for-risky-first-ever-spacewalk-13212235
SkyNews,Science & Tech,The first artificially intelligent iPhone is here - but will it be enough to make you part with your cash?,The first artificially intelligent iPhone is here - but will it be enough to make you part with your cash?,https://news.sky.com/story/apple-to-launch-new-tech-at-its-biggest-event-of-the-year-but-will-it-be-enough-to-make-you-part-with-your-cash-13211883
SkyNews,Science & Tech,"Planning laws preventing faster internet, claims BT boss","Planning laws preventing faster internet, claims BT boss",https://news.sky.com/story/planning-laws-preventing-faster-internet-bt-boss-marc-allera-tells-sky-news-13212339
SkyNews,Science & Tech,How the way people get their news has changed,How the way people get their news has changed,https://news.sky.com/story/the-way-people-get-their-news-is-changing-ofcom-report-shows-13211965
SkyNews,Science & Tech,Elon Musk 'on track to be the first trillionaire by 2027',Elon Musk 'on track to be the first trillionaire by 2027',https://news.sky.com/story/elon-musk-on-track-to-be-the-first-trillionaire-by-2027-according-to-report-13211518
SkyNews,Science & Tech,'Someone asked me to be their mummy': Life as a woman gamer,'Someone asked me to be their mummy': Life as a woman gamer,https://news.sky.com/story/why-gaming-still-has-a-women-problem-13210551
SkyNews,Science & Tech,'It's scary to be a woman in gaming','It's scary to be a woman in gaming',https://news.sky.com/video/its-scary-to-be-a-woman-in-gaming-two-thirds-of-female-players-report-being-harassed-online-13210045
SkyNews,Science & Tech,New high-tech body scans spot disease early,New high-tech body scans spot disease early,https://news.sky.com/video/new-high-tech-body-scans-hope-to-revolutionise-healthcare-13210187
SkyNews,Science & Tech,'Mushroom' robot responds to light,'Mushroom' robot responds to light,https://news.sky.com/video/mushroom-robot-responds-to-different-kinds-of-light-and-moves-13210116
SkyNews,Science & Tech,Hunting for sharks in Ireland's seas - why?,Hunting for sharks in Ireland's seas - why?,https://news.sky.com/video/why-are-scientists-hunting-for-great-white-sharks-in-ireland-13209737
SkyNews,Science & Tech,'Someone asked me to be their mummy': Life as a woman gamer,'Someone asked me to be their mummy': Life as a woman gamer,https://news.sky.comhttps://news.sky.com/story/why-gaming-still-has-a-women-problem-13210551
SkyNews,Science & Tech,"What is RSV? Symptoms, complications and the new vaccine","Explainer
                        


What is RSV? Symptoms, complications and the new vaccine",https://news.sky.com/story/what-is-rsv-symptoms-complications-and-when-parents-should-seek-medical-help-13012335
SkyNews,Science & Tech,Two astronauts are stuck in space - how will they pass time (and survive) until 2025?,"Explainer
                        


Two astronauts are stuck in space - how will they pass time (and survive) until 2025?",https://news.sky.com/story/how-will-two-astronauts-stuck-in-space-pass-time-and-survive-until-2025-13194024
SkyNews,Science & Tech,Chatbot start-up SplxAI lands $2m amid growing cybersecurity threat,Chatbot start-up SplxAI lands $2m amid growing cybersecurity threat,https://news.sky.com/story/chatbot-start-up-splxai-lands-2m-amid-growing-cybersecurity-threat-13212179
SkyNews,Science & Tech,Troubled spacecraft lands back on Earth - but leaves astronauts behind,Troubled spacecraft lands back on Earth - but leaves astronauts behind,https://news.sky.com/story/two-astronauts-left-behind-on-iss-as-troubled-boeing-starliner-capsule-lands-on-earth-empty-13210886
SkyNews,Science & Tech,Faulty spacecraft heading back to Earth - leaving astronauts in orbit,Faulty spacecraft heading back to Earth - leaving astronauts in orbit,https://news.sky.com/story/boeings-faulty-starliner-spacecraft-heading-back-to-earth-leaving-astronauts-in-orbit-13210765
SkyNews,Science & Tech,Telegram chief releases first public comment since arrest,Telegram chief releases first public comment since arrest,https://news.sky.com/story/telegram-chief-pavel-durov-arrest-was-misguided-and-app-is-no-anarchic-paradise-13210422
SkyNews,Science & Tech,Screening clinic co-founded by boss of Spotify hopes to revolutionise healthcare with controversial MOTs,Screening clinic co-founded by boss of Spotify hopes to revolutionise healthcare with controversial MOTs,https://news.sky.com/story/inside-clinic-which-uses-hd-cameras-radar-and-lasers-during-controversial-high-tech-mots-13210079
SkyNews,Science & Tech,Watch: This is how a mushroom wearing a robot body dances,Watch: This is how a mushroom wearing a robot body dances,https://news.sky.com/story/watch-this-is-how-a-mushroom-wearing-a-robot-body-dances-13209972
SkyNews,Science & Tech,How salt water can cut duration of a cold in children,How salt water can cut duration of a cold in children,https://news.sky.com/story/giving-children-salt-water-nasal-drops-can-cut-duration-of-a-cold-and-stop-it-spreading-study-suggests-13210224
SkyNews,Science & Tech,Men taking epilepsy drug warned to use effective contraception,Men taking epilepsy drug warned to use effective contraception,https://news.sky.com/story/men-taking-epilepsy-drug-valproate-warned-to-use-effective-contraception-13210210
SkyNews,Science & Tech,Massive fireball seen over Philippines,Massive fireball seen over Philippines,https://news.sky.com/video/philippines-massive-fireball-identified-as-asteroid-breaking-up-in-atmosphere-13210046
SkyNews,Science & Tech,Stranded astronauts hear 'strange noises',Stranded astronauts hear 'strange noises',https://news.sky.com/video/stranded-nasa-astronauts-report-strange-noises-coming-from-troubled-spacecraft-13209391
SkyNews,Science & Tech,Can the UK achieve its offshore wind target?,Can the UK achieve its offshore wind target?,https://news.sky.com/video/energy-can-the-uk-achieve-its-offshore-wind-target-13208604
SkyNews,Science & Tech,Inside UK's first 'teacherless class',Inside UK's first 'teacherless class',https://news.sky.com/video/school-introduces-uks-first-teacherless-classroom-using-artificial-intelligence-13206022
SkyNews,Science & Tech,Telegram founder's arrest explained,Telegram founder's arrest explained,https://news.sky.com/video/what-we-know-about-pavel-durovs-arrest-13205529
SkyNews,Science & Tech,Firefighters use VR to train for wildfires,Firefighters use VR to train for wildfires,https://news.sky.com/video/firefighters-train-for-wildfires-using-virtual-reality-13203392
SkyNews,Science & Tech,Tate compares himself to Telegram CEO,Tate compares himself to Telegram CEO,https://news.sky.com/video/andrew-tate-compares-himself-to-telegram-ceo-as-he-attends-bucharest-tribunal-13204840
SkyNews,Science & Tech,E-bike battery flamed for fire,E-bike battery flamed for fire,https://news.sky.com/video/faulty-e-bike-battery-blamed-for-burning-house-down-in-sydney-13205007
SkyNews,Science & Tech,"Talented dogs can remember names of toys for at least two years, study finds","Talented dogs can remember names of toys for at least two years, study finds",https://news.sky.com/story/talented-dogs-can-remember-names-of-toys-for-at-least-two-years-study-finds-13209300
SkyNews,Science & Tech,NASA responds after 'strange noises' heard coming from faulty Boeing spacecraft,NASA responds after 'strange noises' heard coming from faulty Boeing spacecraft,https://news.sky.com/story/strange-noises-coming-from-faulty-boeing-spacecraft-arent-serious-says-nasa-13208925
SkyNews,Science & Tech,Mobile phone use 'doesn't increase brain cancer risk',Mobile phone use 'doesn't increase brain cancer risk',https://news.sky.com/story/mobile-phone-use-doesnt-increase-brain-cancer-risk-says-rsearch-review-13209113
SkyNews,Science & Tech,Brazil's Supreme Court upholds X ban - despite Elon Musk backlash,Brazil's Supreme Court upholds X ban - despite Elon Musk backlash,https://news.sky.com/story/brazils-supreme-court-upholds-x-ban-despite-elon-musk-backlash-13208954
SkyNews,Science & Tech,Musk responds after X ordered to be taken down by judge in Brazil,Musk responds after X ordered to be taken down by judge in Brazil,https://news.sky.com/story/supreme-court-judge-orders-shutdown-of-x-in-brazil-13206388
SkyNews,Science & Tech,UK's first 'teacherless' AI classroom set to open,UK's first 'teacherless' AI classroom set to open,https://news.sky.com/story/uks-first-teacherless-ai-classroom-set-to-open-in-london-13200637
SkyNews,Science & Tech,"Star Wars Outlaws takes off, but will it jump to hyperspace, or crash-land?","Star Wars Outlaws takes off, but will it jump to hyperspace, or crash-land?",https://news.sky.com/story/star-wars-outlaws-takes-off-but-will-it-jump-to-hyperspace-or-crash-land-13205406
SkyNews,Science & Tech,Three Scottish sites join list of world's top geology locations,Three Scottish sites join list of world's top geology locations,https://news.sky.com/story/scotlands-parallel-roads-of-glen-roy-rum-igneous-complex-and-barrow-zones-join-list-of-worlds-top-geology-locations-13206007
SkyNews,Business,"Chancellor signals first budget will be painful mix of spending cuts, tax rises and higher borrowing","Analysis
                        


Chancellor signals first budget will be painful mix of spending cuts, tax rises and higher borrowing",https://news.sky.com/story/rachel-reeves-signals-first-budget-will-be-painful-mix-of-spending-cuts-tax-rises-and-higher-borrowing-13212818
SkyNews,Business,'Most generous voluntary redundancy package ever' offered to staff at Britain's biggest steelworks,"Breaking
                        


'Most generous voluntary redundancy package ever' offered to staff at Britain's biggest steelworks",https://news.sky.com/story/rachel-reeves-defends-500m-subsidy-for-steel-job-losses-13212770
SkyNews,Business,UK economy flatlines unexpectedly,UK economy flatlines unexpectedly,https://news.sky.com/story/uk-economy-continued-to-flatline-in-month-labour-came-to-power-official-figures-13212719
SkyNews,Business,Wedding gifts branded 'cheeky' and 'spoilt' - as 48% find expected cost 'annoying' | Money,"Live
                        


Wedding gifts branded 'cheeky' and 'spoilt' - as 48% find expected cost 'annoying' | Money",https://news.sky.com/story/money-latest-consumer-skynews-blog-13040934
SkyNews,Business,Winter fuel payment cut to 10 million pensioners will not be 'watered down',Winter fuel payment cut to 10 million pensioners will not be 'watered down',https://news.sky.com/story/government-will-not-water-down-winter-fuel-payment-cut-to-10-million-pensioners-minister-says-13212739
SkyNews,Business,Swedish buyout firm EQT joins race for Grant Thornton UK,Swedish buyout firm EQT joins race for Grant Thornton UK,https://news.sky.com/story/swedish-buyout-firm-eqt-joins-race-for-grant-thornton-uk-13212824
SkyNews,Business,Oil prices at lowest level since 2021 - but will motorists benefit?,Oil prices at lowest level since 2021 - but will motorists benefit?,https://news.sky.com/story/oil-prices-at-lowest-level-since-2021-but-will-motorists-benefit-13212409
SkyNews,Business,State pension to rise by more than £400 a year in April - double some winter fuel payments,State pension to rise by more than £400 a year in April - double some winter fuel payments,https://news.sky.com/story/state-pension-to-rise-by-hundreds-of-pounds-in-april-13211894
SkyNews,Business,Apple 'required' to pay Ireland £11bn after illegal state aid case,Apple 'required' to pay Ireland £11bn after illegal state aid case,https://news.sky.com/story/apple-required-to-pay-ireland-11bn-after-illegal-state-aid-case-13212321
SkyNews,Business,Sir Elton John-backed Audoo tunes into industry chiefs,Sir Elton John-backed Audoo tunes into industry chiefs,https://news.sky.com/story/sir-elton-john-backed-audoo-tunes-into-industry-chiefs-13212454
SkyNews,Business,Chancellor: 'Steel is vital to economy',Chancellor: 'Steel is vital to economy',https://news.sky.com/video/chancellor-rachel-reeves-tells-sky-news-steel-is-vital-to-economy-13212781
SkyNews,Business,Why Marshall has bought The Spectator,Why Marshall has bought The Spectator,https://news.sky.com/video/why-marshall-has-bought-the-spectator-13212435
SkyNews,Business,Lloyd's of London boss on outlook in 'riskier world',Lloyd's of London boss on outlook in 'riskier world',https://news.sky.com/video/lloyds-of-london-boss-on-outlook-in-riskier-world-13210048
SkyNews,Business,Grenfell inquiry report in detail,Grenfell inquiry report in detail,https://news.sky.com/video/systematic-dishonesty-what-does-the-grenfell-tower-report-tells-us-13209789
SkyNews,Business,Who is the billionaire messaging app founder facing charges in France?,Who is the billionaire messaging app founder facing charges in France?,https://news.sky.com/story/who-is-russian-billionaire-pavel-durov-the-telegram-messaging-app-founder-detained-in-france-13203067
SkyNews,Business,Has the Nike trainer bubble burst?,Has the Nike trainer bubble burst?,https://news.sky.com/story/has-the-nike-trainer-bubble-burst-13201625
SkyNews,Business,Is this the end of the pub?,Is this the end of the pub?,https://news.sky.com/story/is-this-the-end-of-the-pub-13192441
SkyNews,Business,New UK wind projects a good first step - but big challenges remain,"Tom Clarke


New UK wind projects a good first step - but big challenges remain",https://news.sky.com/story/new-wind-projects-a-good-first-step-for-government-but-big-challenges-remain-13208884
SkyNews,Business,Tide could be turning against social media giants and their bosses - as Telegram founder's arrest sets new precedent,"Arthi Nachiappan


Tide could be turning against social media giants and their bosses - as Telegram founder's arrest sets new precedent",https://news.sky.com/story/is-telegram-founders-arrest-a-sign-of-the-tide-turning-against-social-media-companies-and-their-bosses-13205278
SkyNews,Business,Challenge for Starmer to turn warm words with EU into economic wins for UK,"Beth Rigby


Challenge for Starmer to turn warm words with EU into economic wins for UK",https://news.sky.com/story/challenge-for-starmer-to-turn-warm-words-with-eu-into-economic-wins-for-uk-13204922
SkyNews,Business,Chancellor is under attack on two fronts - tax and fuel bills,"Jon Craig


Chancellor is under attack on two fronts - tax and fuel bills",https://news.sky.com/story/rachel-reeves-is-under-attack-on-two-fronts-tax-and-fuel-bills-13204987
SkyNews,Business,Ministers to meet SMEs over radical workers' rights reforms,Ministers to meet SMEs over radical workers' rights reforms,https://news.sky.com/story/ministers-to-meet-smes-over-radical-workers-rights-reforms-13212219
SkyNews,Business,"Jobs, 5G and The Spectator","Podcast
                        


Jobs, 5G and The Spectator",https://news.sky.com/story/jobs-5g-and-the-spectator-13212355
SkyNews,Business,"Planning laws preventing faster internet, claims BT boss","Planning laws preventing faster internet, claims BT boss",https://news.sky.com/story/planning-laws-preventing-faster-internet-bt-boss-marc-allera-tells-sky-news-13212339
SkyNews,Business,Shoppers still worried about costs despite falling inflation rate - industry data,Shoppers still worried about costs despite falling inflation rate - industry data,https://news.sky.com/story/shoppers-still-worried-about-costs-despite-falling-inflation-rate-industry-data-13212217
SkyNews,Business,Spectator magazine finally sold to GB News investor,Spectator magazine finally sold to GB News investor,https://news.sky.com/story/spectator-magazine-finally-sold-to-gb-news-investor-sir-paul-marshall-13212272
SkyNews,Business,"Oasis and Ticketmaster should refund fans who paid inflated ticket prices, says consumer group","Oasis and Ticketmaster should refund fans who paid inflated ticket prices, says consumer group",https://news.sky.com/story/oasis-and-ticketmaster-should-refund-fans-who-paid-inflated-ticket-prices-says-consumer-group-which-13211967
SkyNews,Business,"Post Office scandal appeals process 'unacceptable', Horizon victim says","Post Office scandal appeals process 'unacceptable', Horizon victim says",https://news.sky.com/story/post-office-scandal-appeals-process-unacceptable-horizon-victim-says-13211929
SkyNews,Business,The first artificially intelligent iPhone is here - but will it be enough to make you part with your cash?,The first artificially intelligent iPhone is here - but will it be enough to make you part with your cash?,https://news.sky.com/story/apple-to-launch-new-tech-at-its-biggest-event-of-the-year-but-will-it-be-enough-to-make-you-part-with-your-cash-13211883
SkyNews,Business,Thames Water boss can 'save' company,Thames Water boss can 'save' company,https://news.sky.com/video/thames-water-boss-says-he-can-save-embattled-company-13210168
SkyNews,Business,Potatoes pile pressure on fish & chips prices,Potatoes pile pressure on fish & chips prices,https://news.sky.com/video/potatoes-pile-pressure-on-fish-and-chips-prices-13208375
SkyNews,Business,Chancellor quizzed over tax rises,Chancellor quizzed over tax rises,https://news.sky.com/video/chancellor-refuses-to-rule-out-raising-inheritance-and-capital-gains-tax-13204683
SkyNews,Business,PM: Budget will be 'painful',PM: Budget will be 'painful',https://news.sky.com/video/budget-will-be-painful-says-sir-keir-starmer-during-downing-street-statement-13204100
SkyNews,Business,Flight prices to come down even further,Flight prices to come down even further,https://news.sky.com/video/michael-oleary-says-ryanair-fares-will-come-down-to-2023-levels-by-summer-2025-13206152
SkyNews,Business,Energy price cap faces 10% hike,Energy price cap faces 10% hike,https://news.sky.com/video/increase-in-price-cap-will-see-more-people-fall-behind-on-their-energy-bills-13201449
SkyNews,Business,Energy price cap rise 'worrying' for families,Energy price cap rise 'worrying' for families,https://news.sky.com/video/energy-price-cap-rise-worrying-for-families-says-energy-secretary-ed-miliband-13201456
SkyNews,Business,Who is Mike Lynch?,Who is Mike Lynch?,https://news.sky.com/video/who-is-british-tech-billionaire-mike-lynch-13199987
SkyNews,Business,How the way people get their news has changed,How the way people get their news has changed,https://news.sky.com/story/the-way-people-get-their-news-is-changing-ofcom-report-shows-13211965
SkyNews,Business,Chatbot start-up SplxAI lands $2m amid growing cybersecurity threat,Chatbot start-up SplxAI lands $2m amid growing cybersecurity threat,https://news.sky.com/story/chatbot-start-up-splxai-lands-2m-amid-growing-cybersecurity-threat-13212179
SkyNews,Business,Reynolds puts finishing touches to £1.25bn Port Talbot deal,Reynolds puts finishing touches to £1.25bn Port Talbot deal,https://news.sky.com/story/reynolds-puts-finishing-touches-to-1-25bn-port-talbot-deal-13211871
SkyNews,Business,Billions lost to tax evasion but HMRC has no targeted measures to stop it - report,Billions lost to tax evasion but HMRC has no targeted measures to stop it - report,https://news.sky.com/story/billions-lost-to-tax-evasion-but-hmrc-has-no-targeted-measures-to-stop-it-nao-report-13211786
SkyNews,Business,Push Doctor owner Square Health hires bankers to explore capital-raise,Push Doctor owner Square Health hires bankers to explore capital-raise,https://news.sky.com/story/push-doctor-owner-square-health-hires-bankers-to-explore-capital-raise-13211985
SkyNews,Business,'Bus revolution' measures unveiled to 'save vital routes','Bus revolution' measures unveiled to 'save vital routes',https://news.sky.com/story/bus-revolution-measures-unveiled-to-save-vital-routes-across-the-country-13211795
SkyNews,Business,Telegraph bidders given new deadline as £100m Spectator sale looms,Telegraph bidders given new deadline as £100m Spectator sale looms,https://news.sky.com/story/telegraph-bidders-given-new-deadline-as-100m-spectator-sale-looms-13211504
SkyNews,Business,Elon Musk 'on track to be the first trillionaire by 2027',Elon Musk 'on track to be the first trillionaire by 2027',https://news.sky.com/story/elon-musk-on-track-to-be-the-first-trillionaire-by-2027-according-to-report-13211518
SkyNews,Ents & Arts,Joe Jonas and Sophie Turner divorce finalised - as judge declares marriage 'irretrievably broken',Joe Jonas and Sophie Turner divorce finalised - as judge declares marriage 'irretrievably broken',https://news.sky.com/story/joe-jonas-and-sophie-turner-divorce-finalised-as-judge-declares-marriage-irretrievably-broken-13212800
SkyNews,Ents & Arts,Taylor Swift posts statement endorsing Harris - with witty sign-off,Taylor Swift posts statement endorsing Harris - with witty sign-off,https://news.sky.com/story/taylor-swift-endorses-gifted-leader-kamala-harris-minutes-after-donald-trump-debate-13212693
SkyNews,Ents & Arts,Dave Grohl reveals he's 'recently' become the father to a baby daughter 'outside of my marriage',Dave Grohl reveals he's 'recently' become the father to a baby daughter 'outside of my marriage',https://news.sky.com/story/dave-grohl-admits-becoming-the-father-to-a-baby-born-outside-of-my-marriage-13212570
SkyNews,Ents & Arts,US actor who voiced Master Splinter in original Ninja Turtles series dies,US actor who voiced Master Splinter in original Ninja Turtles series dies,https://news.sky.com/story/us-actor-who-voiced-master-splinter-in-original-teenage-mutant-ninja-turtles-series-dies-13212666
SkyNews,Ents & Arts,No clear link between Jeremy Kyle show and guest's suicide - coroner,No clear link between Jeremy Kyle show and guest's suicide - coroner,https://news.sky.com/story/jeremy-kyle-show-death-no-clear-link-between-steve-dymonds-appearance-on-the-show-and-his-death-coroner-13212332
SkyNews,Ents & Arts,"Reality TV is cheap to make and compelling to watch, but it can cost those taking part","Analysis
                        


Reality TV is cheap to make and compelling to watch, but it can cost those taking part",https://news.sky.com/story/reality-tv-is-cheap-to-make-and-compelling-to-watch-but-it-can-cost-those-taking-part-13212514
SkyNews,Ents & Arts,"Wanted: The new Harry, Ron and Hermione","Wanted: The new Harry, Ron and Hermione",https://news.sky.com/story/harry-potter-casting-opens-for-next-harry-ron-and-hermione-for-tv-adaptation-13212381
SkyNews,Ents & Arts,'No wholesale banning' of Huw Edwards footage after scandal,'No wholesale banning' of Huw Edwards footage after scandal,https://news.sky.com/story/huw-edwards-bbc-boss-tim-davie-denies-wholesale-banning-of-newsreader-after-scandal-13212200
SkyNews,Ents & Arts,Spice Girl among leaders of campaign to end afro-hair discrimination,Spice Girl among leaders of campaign to end afro-hair discrimination,https://news.sky.com/story/mel-b-calls-for-an-end-to-afro-hair-discrimination-13212284
SkyNews,Ents & Arts,"James Earl Jones, voice of The Lion King's Mufasa, dies","James Earl Jones, voice of The Lion King's Mufasa, dies",https://news.sky.com/story/james-earl-jones-voice-of-star-wars-villain-darth-vader-and-mufasa-in-the-lion-king-dies-aged-93-13212108
SkyNews,Ents & Arts,'You're right' Pharrell tells protester,'You're right' Pharrell tells protester,https://news.sky.com/video/peta-activist-crashes-pharrell-williams-event-13212936
SkyNews,Ents & Arts,Jeremy Kyle Show death inquest explained,Jeremy Kyle Show death inquest explained,https://news.sky.com/video/jeremy-kyle-show-death-what-happened-during-the-inquest-on-the-death-of-steve-dymond-13212512
SkyNews,Ents & Arts,Vorderman demands apology from Starmer,Vorderman demands apology from Starmer,https://news.sky.com/video/winter-fuel-payment-carol-vorderman-demands-apology-from-keir-starmer-over-cut-13212450
SkyNews,Ents & Arts,'I get to have control over my destiny','I get to have control over my destiny',https://news.sky.com/video/nicole-kidman-on-getting-control-over-her-destiny-13210901
SkyNews,Ents & Arts,Clarence Maclin served time in a maximum security prison. What he found could take him to the Oscars,Clarence Maclin served time in a maximum security prison. What he found could take him to the Oscars,https://news.sky.com/story/sing-sing-star-clarence-maclin-served-time-in-a-maximum-security-prison-what-he-found-there-could-potentially-take-him-to-the-oscars-13205411
SkyNews,Ents & Arts,The Gallaghers are finally bringing Oasis back for the fans - but are they actually friends again?,"Analysis
                        


The Gallaghers are finally bringing Oasis back for the fans - but are they actually friends again?",https://news.sky.com/story/oasis-reunion-it-felt-like-it-might-never-happen-now-finally-the-gallagher-brothers-are-back-13203769
SkyNews,Ents & Arts,Katie Price: The rise and fall of the boundary-pushing glamour model,Katie Price: The rise and fall of the boundary-pushing glamour model,https://news.sky.com/story/katie-price-the-rise-and-fall-of-the-boundary-pushing-glamour-model-13191967
SkyNews,Ents & Arts,"Oasis and Ticketmaster should refund fans who paid inflated ticket prices, says consumer group","Oasis and Ticketmaster should refund fans who paid inflated ticket prices, says consumer group",https://news.sky.com/story/oasis-and-ticketmaster-should-refund-fans-who-paid-inflated-ticket-prices-says-consumer-group-which-13211967
SkyNews,Ents & Arts,Harvey Weinstein in intensive care at hospital after emergency heart surgery,Harvey Weinstein in intensive care at hospital after emergency heart surgery,https://news.sky.com/story/harvey-weinstein-in-intensive-care-at-hospital-after-heart-surgery-13212001
SkyNews,Ents & Arts,'I haven't ever said this': Selena Gomez says giving birth could risk her life,'I haven't ever said this': Selena Gomez says giving birth could risk her life,https://news.sky.com/story/selena-gomez-says-pregnancy-and-giving-birth-could-risk-her-life-as-she-explains-why-she-cant-carry-children-for-first-time-13212041
SkyNews,Ents & Arts,"X Factor finalist dies aged 42, former band says","X Factor finalist dies aged 42, former band says",https://news.sky.com/story/x-factor-finalist-ben-thapa-dies-aged-42-former-band-g4-confirms-in-tribute-13212038
SkyNews,Ents & Arts,Jeremy Kyle guest left 'broken' and 'distraught' after show appearance,Jeremy Kyle guest left 'broken' and 'distraught' after show appearance,https://news.sky.com/story/steve-dymond-was-left-broken-and-distraught-after-jeremy-kyle-show-appearance-13211956
SkyNews,Ents & Arts,Hollyoaks star diagnosed with breast cancer,Hollyoaks star diagnosed with breast cancer,https://news.sky.com/story/hollyoaks-star-ali-bastian-diagnosed-with-breast-cancer-13211845
SkyNews,Ents & Arts,'Meet me in New Orleans': Kendrick Lamar to headline Super Bowl half-time show,'Meet me in New Orleans': Kendrick Lamar to headline Super Bowl half-time show,https://news.sky.com/story/kendrick-lamar-to-headline-super-bowl-halftime-show-after-number-one-singles-and-drake-feud-13211743
SkyNews,Ents & Arts,'Grumpy' Noel Gallagher to feature in portrait gallery,'Grumpy' Noel Gallagher to feature in portrait gallery,https://news.sky.com/story/grumpy-middle-aged-man-noel-gallagher-to-be-added-to-national-portrait-gallery-13211754
SkyNews,Ents & Arts,Elton John's brief red carpet appearance,Elton John's brief red carpet appearance,https://news.sky.com/video/sir-elton-john-makes-first-red-carpet-appearance-after-revealing-he-has-been-left-with-limited-vision-after-eye-infection-13210877
SkyNews,Ents & Arts,Mercury artists on dynamic pricing outcry,Mercury artists on dynamic pricing outcry,https://news.sky.com/video/mercury-nominated-artists-share-thoughts-on-dynamic-ticket-pricing-13210347
